Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,
Timestamp,Timestamp,Wide Range Accelerometer X,Wide Range Accelerometer X,Wide Range Accelerometer Y,Wide Range Accelerometer Y,Wide Range Accelerometer Z,Wide Range Accelerometer Z,Gyroscope X,Gyroscope X,Gyroscope Y,Gyroscope Y,Gyroscope Z,Gyroscope Z,Magnetometer X,Magnetometer X,Magnetometer Y,Magnetometer Y,Magnetometer Z,Magnetometer Z,
RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,
no units,mSecs,no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,deg/sec,no units,deg/sec,no units,deg/sec,no units,local,no units,local,no units,local,
10625078,761.71875,3424,-2.09932556713673,-14960,-9.17228694052728,-5344,3.27651747394237,20,5.36585365853659,-88,-1.21951219512195,-43,2.6219512195122,-48,0.208695652173913,36,0.156521739130435,124,-0.604878048780488,
10625718,781.25,3456,-2.11894543225015,-14960,-9.17228694052728,-5232,3.20784794604537,-4,5.48780487804878,-90,0.24390243902439,-45,2.74390243902439,-47,0.204347826086957,34,0.147826086956522,125,-0.609756097560976,
10626358,800.78125,3456,-2.11894543225015,-14944,-9.16247700797057,-5296,3.24708767627223,-21,5.91463414634146,-97,1.28048780487805,-43,2.6219512195122,-49,0.21304347826087,39,0.169565217391304,124,-0.604878048780488,
10626998,820.3125,3488,-2.13856529736358,-14976,-9.182096873084,-5184,3.17841814837523,-6,5.67073170731707,-93,0.365853658536585,-40,2.4390243902439,-47,0.204347826086957,39,0.169565217391304,123,-0.6,
10627638,839.84375,3408,-2.08951563458001,-14864,-9.113427345187,-5104,3.12936848559166,4,5.18292682926829,-85,-0.24390243902439,-29,1.76829268292683,-46,0.2,38,0.165217391304348,124,-0.604878048780488,
10628278,859.375,3376,-2.06989576946658,-14800,-9.07418761496015,-5152,3.1587982832618,-11,4.51219512195122,-74,0.670731707317073,-27,1.64634146341463,-49,0.21304347826087,34,0.147826086956522,124,-0.604878048780488,
10628918,878.90625,3408,-2.08951563458001,-14832,-9.09380748007357,-5056,3.09993868792152,-13,3.90243902439024,-64,0.792682926829268,-18,1.09756097560976,-47,0.204347826086957,37,0.160869565217391,124,-0.604878048780488,
10629558,898.4375,3488,-2.13856529736358,-14800,-9.07418761496015,-5088,3.11955855303495,13,2.86585365853659,-47,-0.792682926829268,-5,0.304878048780488,-47,0.204347826086957,37,0.160869565217391,124,-0.604878048780488,
10630198,917.96875,3424,-2.09932556713673,-14848,-9.10361741263029,-5168,3.16860821581852,33,2.68292682926829,-44,-2.01219512195122,7,-0.426829268292683,-50,0.217391304347826,36,0.156521739130435,125,-0.609756097560976,
10630838,937.5,3408,-2.08951563458001,-14848,-9.10361741263029,-5200,3.18822808093194,31,1.89024390243902,-31,-1.89024390243902,12,-0.731707317073171,-49,0.21304347826087,36,0.156521739130435,124,-0.604878048780488,
10631478,957.03125,3456,-2.11894543225015,-14880,-9.12323727774372,-5120,3.13917841814837,25,1.70731707317073,-28,-1.52439024390244,16,-0.975609756097561,-47,0.204347826086957,40,0.173913043478261,122,-0.595121951219512,
10632118,976.5625,3424,-2.09932556713673,-14816,-9.08399754751686,-5152,3.1587982832618,30,1.58536585365854,-26,-1.82926829268293,20,-1.21951219512195,-48,0.208695652173913,33,0.143478260869565,122,-0.595121951219512,
10632758,996.09375,3456,-2.11894543225015,-14896,-9.13304721030043,-5120,3.13917841814837,16,1.58536585365854,-26,-0.975609756097561,20,-1.21951219512195,-49,0.21304347826087,37,0.160869565217391,124,-0.604878048780488,
10633398,1015.625,3488,-2.13856529736358,-14784,-9.06437768240343,-5104,3.12936848559166,-4,1.28048780487805,-21,0.24390243902439,21,-1.28048780487805,-48,0.208695652173913,40,0.173913043478261,125,-0.609756097560976,
10634038,1035.15625,3456,-2.11894543225015,-14736,-9.03494788473329,-4992,3.06069895769467,-21,0.365853658536585,-6,1.28048780487805,21,-1.28048780487805,-46,0.2,34,0.147826086956522,124,-0.604878048780488,
10634678,1054.6875,3584,-2.19742489270386,-14768,-9.05456774984672,-4864,2.98221949724096,-28,-0.487804878048781,8,1.70731707317073,23,-1.40243902439024,-48,0.208695652173913,34,0.147826086956522,124,-0.604878048780488,
10635318,1074.21875,3568,-2.18761496014715,-14768,-9.05456774984672,-4864,2.98221949724096,-23,-1.28048780487805,21,1.40243902439024,27,-1.64634146341463,-48,0.208695652173913,42,0.182608695652174,123,-0.6,
10635958,1093.75,3536,-2.16799509503372,-14720,-9.02513795217658,-4832,2.96259963212753,-38,-2.37804878048781,39,2.31707317073171,27,-1.64634146341463,-50,0.217391304347826,39,0.169565217391304,122,-0.595121951219512,
